"Pathway","DiD_logFC","DiD_P","DiD_FDR","Delta_logFC","Delta_P","Delta_FDR","LOPO_dir_consistent","LOPO_P_lt_0.05","LOPO_median_logFC","LOPO_min_logFC","LOPO_max_logFC","Direction_consistent","Abs_DiD_logFC","Abs_Delta_logFC"
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",-0.205535977842635,0.319869869891353,0.998866289809968,-0.205535977842635,0.172650168226708,0.639261781015954,9,0,-0.214078769693181,-0.242962535475677,-0.162567140715144,TRUE,0.205535977842635,0.205535977842635
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",-0.227673136885017,0.212131417763952,0.998866289809968,-0.227673136885017,0.172803924200811,0.639261781015954,9,0,-0.203801162530233,-0.366402880229012,-0.142310792488421,TRUE,0.227673136885017,0.227673136885017
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",-0.276391430820235,0.280272199832537,0.998866289809968,-0.276391430820234,0.173047439339842,0.639261781015954,9,0,-0.246092269024556,-0.403239038051418,-0.05363294339983,TRUE,0.276391430820235,0.276391430820234
"REACTOME_ZINC_TRANSPORTERS",-0.225772329804858,0.330280708229175,0.998866289809968,-0.225772329804858,0.173095849324222,0.639261781015954,9,0,-0.228883962662542,-0.315003308468909,-0.141913075356732,TRUE,0.225772329804858,0.225772329804858
"REACTOME_LONG_TERM_POTENTIATION",0.248601161696137,0.236795270638191,0.998866289809968,0.248601161696137,0.173143977225131,0.639261781015954,9,0,0.231009802943135,0.0789357551409896,0.344942415480616,TRUE,0.248601161696137,0.248601161696137
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",0.246005395212751,0.244902667507636,0.998866289809968,0.246005395212751,0.174548768720346,0.640858613619496,9,0,0.232286307830091,0.176567445221435,0.357006358489757,TRUE,0.246005395212751,0.246005395212751
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",-0.266665796323596,0.401459650250856,0.998866289809968,-0.266665796323596,0.175631953309927,0.640858613619496,9,0,-0.25751750544271,-0.413737440726936,-0.0713050499402477,TRUE,0.266665796323596,0.266665796323596
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION",0.246578959379159,0.284324977781509,0.998866289809968,0.246578959379158,0.17591464766614,0.640858613619496,9,0,0.246379566002533,0.152226755897261,0.409624592807362,TRUE,0.246578959379159,0.246578959379158
"REACTOME_RAS_PROCESSING",-0.252489662857102,0.330101071252287,0.998866289809968,-0.252489662857102,0.176121588810441,0.640858613619496,9,0,-0.259933142501952,-0.39575988647138,-0.00931628512568015,TRUE,0.252489662857102,0.252489662857102
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",-0.275163084439388,0.394237882555024,0.998866289809968,-0.275163084439388,0.176799290071674,0.641470623055441,9,0,-0.27333925379636,-0.377215336957612,-0.0955823386434827,TRUE,0.275163084439388,0.275163084439388
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION",-0.277338104682718,0.254286444461884,0.998866289809968,-0.277338104682718,0.177719947882231,0.642958087309567,9,0,-0.26168499537782,-0.501839163149498,-0.118100454788615,TRUE,0.277338104682718,0.277338104682718
"REACTOME_PROLACTIN_RECEPTOR_SIGNALING",-0.226877311054726,0.326488492132958,0.998866289809968,-0.226877311054726,0.179023661058574,0.644955344845241,9,0,-0.23073843137278,-0.302094416093988,-0.0923960779999823,TRUE,0.226877311054726,0.226877311054726
"REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS",0.227293718047508,0.302854503635437,0.998866289809968,0.227293718047507,0.179364367677658,0.644955344845241,9,0,0.223413515830504,0.084297031916183,0.436676023161744,TRUE,0.227293718047508,0.227293718047507
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT",0.232192920158102,0.306815265604779,0.998866289809968,0.232192920158102,0.18248954589002,0.649532277454631,9,0,0.223408401778384,0.157995433549952,0.344117697276264,TRUE,0.232192920158102,0.232192920158102
"REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS",0.283651776908946,0.294615288711683,0.998866289809968,0.283651776908947,0.182571261408739,0.649532277454631,9,0,0.277555254776379,0.0384856412725133,0.526500461465825,TRUE,0.283651776908946,0.283651776908947
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",0.203488950910111,0.450968720570954,0.998866289809968,0.203488950910111,0.182632586353407,0.649532277454631,9,0,0.215546899917994,0.148765904269232,0.266142542040801,TRUE,0.203488950910111,0.203488950910111
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",0.203625975783176,0.260352611254527,0.998866289809968,0.203625975783176,0.183859388172671,0.652053435801107,9,0,0.20021122960059,0.121467687855467,0.355220724907389,TRUE,0.203625975783176,0.203625975783176
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.202671290229589,0.270544685509673,0.998866289809968,0.202671290229588,0.18475006875316,0.653009611543248,9,0,0.204731060000693,0.133409164725807,0.324682404738241,TRUE,0.202671290229589,0.202671290229588
"REACTOME_NETRIN_1_SIGNALING",0.223615275810781,0.329419121999203,0.998866289809968,0.223615275810781,0.18516634735579,0.653009611543248,9,0,0.239618195630745,0.0553579217548076,0.327289573570982,TRUE,0.223615275810781,0.223615275810781
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY",-0.216082587322989,0.387060788692556,0.998866289809968,-0.216082587322989,0.186977641825027,0.65674626251426,9,0,-0.209926664462751,-0.289164954387593,-0.150312990085779,TRUE,0.216082587322989,0.216082587322989
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",0.264841695639412,0.334093296508289,0.998866289809968,0.264841695639412,0.187403407817898,0.65674626251426,9,0,0.266724298082242,0.134186880457209,0.520976342091202,TRUE,0.264841695639412,0.264841695639412
"REACTOME_TRYPTOPHAN_CATABOLISM",-0.273740513133265,0.351691678169001,0.998866289809968,-0.273740513133265,0.187881813212966,0.65674626251426,9,0,-0.289646512699513,-0.393637816695341,-0.174997817092836,TRUE,0.273740513133265,0.273740513133265
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY",-0.246112721364924,0.306438781566311,0.998866289809968,-0.246112721364924,0.18917332063558,0.65674626251426,9,0,-0.276799266038233,-0.349004961163175,-0.0666822087720668,TRUE,0.246112721364924,0.246112721364924
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",0.237656273321095,0.371093011393863,0.998866289809968,0.237656273321095,0.189186445205905,0.65674626251426,9,0,0.236946516970083,0.15077938473917,0.30833124460939,TRUE,0.237656273321095,0.237656273321095
"REACTOME_CHROMATIN_MODIFYING_ENZYMES",0.202977327236803,0.270466327004138,0.998866289809968,0.202977327236803,0.189355753211022,0.65674626251426,9,0,0.200340439597564,0.120515622514412,0.310405596685433,TRUE,0.202977327236803,0.202977327236803
"REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES",-0.20946662232699,0.31034211611662,0.998866289809968,-0.209466622326989,0.190907981401632,0.65755626414006,9,0,-0.188747580943357,-0.340641354957237,-0.123757255018631,TRUE,0.20946662232699,0.209466622326989
"REACTOME_TRIGLYCERIDE_BIOSYNTHESIS",0.305253305003832,0.223396419954965,0.998866289809968,0.305253305003832,0.191131355459751,0.65755626414006,9,0,0.307336272028652,0.177108609490158,0.419489658931712,TRUE,0.305253305003832,0.305253305003832
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS",-0.23986508651981,0.290306829671551,0.998866289809968,-0.23986508651981,0.191156149861209,0.65755626414006,9,0,-0.263021077754876,-0.307079174101015,-0.115666339820649,TRUE,0.23986508651981,0.23986508651981
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION",0.265040074568792,0.257509099470508,0.998866289809968,0.265040074568792,0.193883817823319,0.664702763517259,9,0,0.250509976224995,0.0667219293102667,0.393049056520625,TRUE,0.265040074568792,0.265040074568792
"REACTOME_SIGNALING_BY_NOTCH4",-0.230350515958512,0.357073797806304,0.998866289809968,-0.230350515958512,0.194781051578848,0.664702763517259,9,0,-0.221320718397839,-0.358950521519947,-0.143998525260936,TRUE,0.230350515958512,0.230350515958512
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",0.232287744954837,0.263924073372626,0.998866289809968,0.232287744954836,0.194817569291397,0.664702763517259,9,0,0.241250746784927,0.168137870508121,0.301365779461178,TRUE,0.232287744954837,0.232287744954836
"REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER",-0.271293053044033,0.26056776358926,0.998866289809968,-0.271293053044033,0.197011706253184,0.669848149611202,9,0,-0.250679081355836,-0.44920005580562,-0.182208078159681,TRUE,0.271293053044033,0.271293053044033
"REACTOME_INTERLEUKIN_15_SIGNALING",0.211439768195004,0.57673215938229,0.998866289809968,0.211439768195004,0.198316878710877,0.669848149611202,9,0,0.221349945699354,0.130218059958044,0.264594236180348,TRUE,0.211439768195004,0.211439768195004
"REACTOME_PROCESSING_OF_SMDT1",-0.259828519616919,0.333660415202064,0.998866289809968,-0.259828519616918,0.198430145310774,0.669848149611202,9,0,-0.259619466991837,-0.469020159767293,-0.134023366017781,TRUE,0.259828519616919,0.259828519616918
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",-0.251461922759955,0.309635070966646,0.998866289809968,-0.251461922759955,0.198453820337552,0.669848149611202,9,0,-0.257090031234782,-0.359529472341553,-0.159707899401135,TRUE,0.251461922759955,0.251461922759955
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",-0.209121982826544,0.463843223292558,0.998866289809968,-0.209121982826543,0.200557101518882,0.675137408588963,9,0,-0.20954614817675,-0.329996109595306,-0.0376452895409469,TRUE,0.209121982826544,0.209121982826543
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",0.233648814594436,0.23571425713545,0.998866289809968,0.233648814594436,0.202596482717147,0.677241547118664,9,0,0.246398323009498,0.0783307812867119,0.353732387438338,TRUE,0.233648814594436,0.233648814594436
"REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS",-0.216157295721854,0.402097703125366,0.998866289809968,-0.216157295721854,0.202651224811091,0.677241547118664,9,0,-0.219033541409012,-0.313124337088301,-0.11631400866825,TRUE,0.216157295721854,0.216157295721854
"REACTOME_IRAK4_DEFICIENCY_TLR2_4",-0.253475510844439,0.337486552045588,0.998866289809968,-0.253475510844439,0.202795919987082,0.677241547118664,9,0,-0.255369904565247,-0.434223219407879,-0.124941457310962,TRUE,0.253475510844439,0.253475510844439
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",0.206208461993036,0.355516806205661,0.998866289809968,0.206208461993036,0.203911667411917,0.678650506511095,9,0,0.218415641417885,0.0381934176110635,0.296116829760793,TRUE,0.206208461993036,0.206208461993036
"REACTOME_DISEASES_OF_METABOLISM",0.190767368367321,0.332782447353771,0.998866289809968,0.19076736836732,0.204295903072045,0.678650506511095,9,0,0.202490762542026,0.111841727750798,0.241865516403125,TRUE,0.190767368367321,0.19076736836732
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN",0.204174049183254,0.460516619029181,0.998866289809968,0.204174049183254,0.205310532600785,0.679031902675164,9,0,0.200616339114821,0.119926509964776,0.303848020929483,TRUE,0.204174049183254,0.204174049183254
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.293266654274948,0.302277250850544,0.998866289809968,0.293266654274948,0.20654295796586,0.679031902675164,9,0,0.28068597266291,0.169719930379835,0.49646879887653,TRUE,0.293266654274948,0.293266654274948
"REACTOME_ACTIVATION_OF_SMO",0.187484879693509,0.530831874299659,0.998866289809968,0.187484879693509,0.206819536071217,0.679031902675164,9,0,0.186552442874891,0.104345413454667,0.259637165763465,TRUE,0.187484879693509,0.187484879693509
"REACTOME_MITOCHONDRIAL_BIOGENESIS",0.200848257757849,0.275487148047855,0.998866289809968,0.200848257757849,0.208013118149654,0.679031902675164,9,0,0.202561661936452,0.0759700370765277,0.292784128668671,TRUE,0.200848257757849,0.200848257757849
"REACTOME_TP53_REGULATES_METABOLIC_GENES",-0.212778694647408,0.351540493810827,0.998866289809968,-0.212778694647408,0.208187484285102,0.679031902675164,9,0,-0.227497372530487,-0.339792328118988,-0.0616441497114534,TRUE,0.212778694647408,0.212778694647408
"REACTOME_FANCONI_ANEMIA_PATHWAY",0.22047341316852,0.32581200057384,0.998866289809968,0.22047341316852,0.208526287854143,0.679031902675164,9,0,0.204503226971374,0.121986165541963,0.366220691180421,TRUE,0.22047341316852,0.22047341316852
"REACTOME_UCH_PROTEINASES",-0.232395650198599,0.404312556191338,0.998866289809968,-0.232395650198599,0.208725453800865,0.679031902675164,9,0,-0.241821708693849,-0.35118680857158,-0.104178433330369,TRUE,0.232395650198599,0.232395650198599
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",0.221360532456023,0.282802467208466,0.998866289809968,0.221360532456023,0.2098084344442,0.680795925168163,9,0,0.215154657712001,0.0938464832578644,0.308919030326297,TRUE,0.221360532456023,0.221360532456023
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",-0.222936365390383,0.346065071873142,0.998866289809968,-0.222936365390383,0.211031692452892,0.683004886370672,9,0,-0.232692699740648,-0.316345569354491,-0.0685433000845647,TRUE,0.222936365390383,0.222936365390383
"REACTOME_IRS_MEDIATED_SIGNALLING",-0.182100720083257,0.275260033502902,0.998866289809968,-0.182100720083256,0.212883033917079,0.687230101798982,9,0,-0.176807364925195,-0.224588395471592,-0.155225269481736,TRUE,0.182100720083257,0.182100720083256
"REACTOME_PYRIMIDINE_CATABOLISM",-0.208906357238388,0.372449587372915,0.998866289809968,-0.208906357238387,0.217523182684796,0.698626752551423,9,0,-0.214999162031062,-0.281083104765441,-0.127915430480525,TRUE,0.208906357238388,0.208906357238387
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER",-0.213768463051563,0.431114258359729,0.998866289809968,-0.213768463051563,0.218903386190014,0.701270644308467,9,0,-0.223918495980339,-0.320914523351393,-0.0956216806030303,TRUE,0.213768463051563,0.213768463051563
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",-0.255290206345639,0.412570683144157,0.998866289809968,-0.255290206345639,0.221333190935888,0.704677541589358,9,0,-0.238414337559151,-0.388920985192651,-0.0465465916469504,TRUE,0.255290206345639,0.255290206345639
"REACTOME_PCP_CE_PATHWAY",-0.242279098679673,0.338069758833874,0.998866289809968,-0.242279098679673,0.221819145485754,0.704677541589358,9,0,-0.24333949164282,-0.372443718605195,-0.0849305543460219,TRUE,0.242279098679673,0.242279098679673
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",-0.210583934189108,0.363987472926366,0.998866289809968,-0.210583934189108,0.22250673845095,0.704677541589358,9,0,-0.198566575394032,-0.318915713967043,-0.143700375803396,TRUE,0.210583934189108,0.210583934189108
"REACTOME_RHOD_GTPASE_CYCLE",0.17470060472127,0.351720772122208,0.998866289809968,0.17470060472127,0.223325130336897,0.704677541589358,9,0,0.166648616204772,0.145824056097852,0.212497322116109,TRUE,0.17470060472127,0.17470060472127
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",-0.184073224050565,0.41465014238089,0.998866289809968,-0.184073224050565,0.224340055825958,0.705473483725227,9,0,-0.187255213050231,-0.233299875569105,-0.129476482773355,TRUE,0.184073224050565,0.184073224050565
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",-0.19397045508352,0.394125993798207,0.998866289809968,-0.19397045508352,0.224698067493102,0.705473483725227,9,0,-0.179844508242355,-0.292659789127773,-0.133717770111876,TRUE,0.19397045508352,0.19397045508352
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",-0.203257597818687,0.506058784656925,0.998866289809968,-0.203257597818686,0.225308945370158,0.705631746818481,9,0,-0.215571733317586,-0.33000074638362,-0.0112127757545084,TRUE,0.203257597818687,0.203257597818686
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",-0.258196963082,0.429936299655638,0.998866289809968,-0.258196963082,0.229163086667498,0.715921404750322,9,0,-0.259333151889916,-0.38631869949508,-0.0630758880412905,TRUE,0.258196963082,0.258196963082
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",-0.209004424684498,0.357366652087113,0.998866289809968,-0.209004424684498,0.229761990046388,0.716015706604958,9,0,-0.216554253267754,-0.293087160008045,-0.117371860777695,TRUE,0.209004424684498,0.209004424684498
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",-0.221764296834797,0.342771822957486,0.998866289809968,-0.221764296834797,0.231771639800046,0.720495048168538,9,0,-0.209026165114741,-0.315158324048716,-0.0948967612751482,TRUE,0.221764296834797,0.221764296834797
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION",0.216281450870566,0.315593308867025,0.998866289809968,0.216281450870566,0.235017329262158,0.728785264879449,9,0,0.210666029488226,0.0698534307973521,0.339873343803478,TRUE,0.216281450870566,0.216281450870566
"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES",-0.224714357041733,0.340383943929792,0.998866289809968,-0.224714357041733,0.236586906920395,0.730185950757622,9,0,-0.22534790112722,-0.405707042524857,-0.0218964506277753,TRUE,0.224714357041733,0.224714357041733
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION",0.18416442745311,0.420388206362207,0.998866289809968,0.18416442745311,0.236628965773717,0.730185950757622,9,0,0.180776477604968,0.099563839983999,0.309606864023538,TRUE,0.18416442745311,0.18416442745311
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY",-0.207953832252878,0.445644704991728,0.998866289809968,-0.207953832252878,0.238324547068187,0.732712677764834,9,0,-0.214008632547355,-0.359580056672533,-0.0306277576299075,TRUE,0.207953832252878,0.207953832252878
"REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION",-0.186867432276703,0.366919830427754,0.998866289809968,-0.186867432276703,0.238611753680367,0.732712677764834,9,0,-0.182983522115411,-0.253918209909932,-0.126228322584246,TRUE,0.186867432276703,0.186867432276703
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.209669965481142,0.378003639112643,0.998866289809968,0.209669965481142,0.23966435172797,0.733683433252555,9,0,0.224025220160982,0.0114629328552302,0.37936945257039,TRUE,0.209669965481142,0.209669965481142
"REACTOME_TIGHT_JUNCTION_INTERACTIONS",-0.196847884875811,0.421391257236879,0.998866289809968,-0.196847884875811,0.240093387212115,0.733683433252555,9,0,-0.185142258741801,-0.310368880200932,-0.123333073427679,TRUE,0.196847884875811,0.196847884875811
"REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND",0.207704987657479,0.398674806271949,0.998866289809968,0.207704987657479,0.240746412750886,0.733897660177641,9,0,0.207563796395866,0.129824940508562,0.28647985523087,TRUE,0.207704987657479,0.207704987657479
"REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",-0.214734249974643,0.40333962373488,0.998866289809968,-0.214734249974642,0.243832267233253,0.737544136788357,9,0,-0.196036855024952,-0.325243135935079,-0.132220309656706,TRUE,0.214734249974643,0.214734249974642
"REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",-0.211296513940869,0.359996085026258,0.998866289809968,-0.211296513940869,0.245139892960439,0.737544136788357,9,0,-0.214974367618044,-0.303398349414399,-0.13035491164394,TRUE,0.211296513940869,0.211296513940869
"REACTOME_ATTENUATION_PHASE",-0.244300626747724,0.294081182641969,0.998866289809968,-0.244300626747724,0.245425445999211,0.737544136788357,9,0,-0.248591236490484,-0.37513836153199,-0.101627936446913,TRUE,0.244300626747724,0.244300626747724
"REACTOME_PARASITE_INFECTION",0.180271303932836,0.38054400162372,0.998866289809968,0.180271303932836,0.245638687524189,0.737544136788357,9,0,0.17600202920013,0.127822747305318,0.236989135293059,TRUE,0.180271303932836,0.180271303932836
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",-0.204797741175161,0.448589532697159,0.998866289809968,-0.204797741175161,0.246850005623526,0.737544136788357,9,0,-0.195494905136856,-0.287415783772926,-0.0897357951801139,TRUE,0.204797741175161,0.204797741175161
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING",0.200719390794298,0.360546616098139,0.998866289809968,0.200719390794298,0.247535060171723,0.737544136788357,9,0,0.185533678215362,0.0537481170333131,0.36377043312583,TRUE,0.200719390794298,0.200719390794298
"REACTOME_SIGNALING_BY_FGFR2",-0.19293136693355,0.342993086362889,0.998866289809968,-0.192931366933549,0.248736440247075,0.737544136788357,9,0,-0.195774881731724,-0.337850651013929,-0.0354615026004904,TRUE,0.19293136693355,0.192931366933549
"REACTOME_CHYLOMICRON_REMODELING",-0.236699295323076,0.40492857048328,0.998866289809968,-0.236699295323076,0.249037694461479,0.737544136788357,9,0,-0.215441615957094,-0.406544987089115,-0.0881112829230188,TRUE,0.236699295323076,0.236699295323076
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA",0.194767966821002,0.342652034045595,0.998866289809968,0.194767966821002,0.249558222614647,0.737544136788357,9,0,0.175037208839562,0.104873729216403,0.31600930495563,TRUE,0.194767966821002,0.194767966821002
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3",-0.195242127302105,0.337633940165316,0.998866289809968,-0.195242127302104,0.250465215862227,0.738491116558651,9,0,-0.192393417964221,-0.360197734387133,-0.0910181543852153,TRUE,0.195242127302105,0.195242127302104
"REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE",0.215996770374033,0.407426607744067,0.998866289809968,0.215996770374033,0.253564622610451,0.744061935346932,9,0,0.187585991098663,0.032239032951081,0.4010346299934,TRUE,0.215996770374033,0.215996770374033
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",-0.214710916903803,0.503487450610502,0.998866289809968,-0.214710916903803,0.254127587131994,0.744061935346932,9,0,-0.209743509475519,-0.327898429547023,-0.0650223484076264,TRUE,0.214710916903803,0.214710916903803
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION",-0.189193811864404,0.36360227029759,0.998866289809968,-0.189193811864404,0.255639861175966,0.745293599657004,9,0,-0.182579887009746,-0.273907454254812,-0.138911159946536,TRUE,0.189193811864404,0.189193811864404
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",-0.219307310106204,0.412996772080598,0.998866289809968,-0.219307310106204,0.256795703579046,0.745293599657004,9,0,-0.232225762742673,-0.290330450625393,-0.0819107505638678,TRUE,0.219307310106204,0.219307310106204
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",0.176859021207725,0.319312203220036,0.998866289809968,0.176859021207725,0.257462846415295,0.745293599657004,9,0,0.192537664520939,0.109484541048589,0.224750086463796,TRUE,0.176859021207725,0.176859021207725
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.165741756458536,0.479416288178972,0.998866289809968,0.165741756458536,0.25757569953424,0.745293599657004,9,0,0.172653921256482,0.115962890222053,0.203125510094611,TRUE,0.165741756458536,0.165741756458536
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",-0.197139391471846,0.377632620217553,0.998866289809968,-0.197139391471846,0.258446924850783,0.745293599657004,9,0,-0.200040446606152,-0.323531461081445,-0.120615853511208,TRUE,0.197139391471846,0.197139391471846
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",-0.184015631618176,0.467240384510087,0.998866289809968,-0.184015631618176,0.259328517703341,0.745293599657004,9,0,-0.178545476836103,-0.247486831497678,-0.122211830428883,TRUE,0.184015631618176,0.184015631618176
"REACTOME_SIGNALING_BY_FGFR_IN_DISEASE",-0.175187159482981,0.32301562848184,0.998866289809968,-0.17518715948298,0.260095227648706,0.745293599657004,9,0,-0.161019962075157,-0.297917176470314,-0.0736221207390468,TRUE,0.175187159482981,0.17518715948298
"REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING",0.207491147670369,0.567119208428952,0.998866289809968,0.207491147670369,0.26162557209641,0.745293599657004,9,0,0.221275278027501,0.055918889943408,0.428452105086679,TRUE,0.207491147670369,0.207491147670369
"REACTOME_FORMATION_OF_APOPTOSOME",0.165094283528673,0.442374756383146,0.998866289809968,0.165094283528672,0.261890022049937,0.745293599657004,9,0,0.161380308042568,0.131183264012616,0.212402064551969,TRUE,0.165094283528673,0.165094283528672
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",-0.196861780071348,0.390455043540463,0.998866289809968,-0.196861780071348,0.262185521418487,0.745293599657004,9,0,-0.201888203905262,-0.264994676664757,-0.111498197990752,TRUE,0.196861780071348,0.196861780071348
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.162888208006829,0.502033924362464,0.998866289809968,0.162888208006829,0.262861891126298,0.745293599657004,9,0,0.167815301421456,0.109436187053021,0.206107443899043,TRUE,0.162888208006829,0.162888208006829
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",-0.184531827009963,0.411056217981471,0.998866289809968,-0.184531827009963,0.263292441244707,0.745293599657004,9,0,-0.192525724309112,-0.24314157091446,-0.0757682930162406,TRUE,0.184531827009963,0.184531827009963
"REACTOME_SHC_MEDIATED_CASCADE_FGFR1",-0.187562332539024,0.343290197266788,0.998866289809968,-0.187562332539024,0.263421777124382,0.745293599657004,9,0,-0.182502694173034,-0.258046930164121,-0.0894031192299634,TRUE,0.187562332539024,0.187562332539024
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",0.197253104810656,0.394047306907179,0.998866289809968,0.197253104810656,0.263822888875604,0.745293599657004,9,0,0.184310022317509,0.0711824063014598,0.2893951271634,TRUE,0.197253104810656,0.197253104810656
"REACTOME_MRNA_SPLICING",-0.177023266200554,0.47904875261445,0.998866289809968,-0.177023266200554,0.264019813698986,0.745293599657004,9,0,-0.182224943130201,-0.264689712226187,-0.0877892414636634,TRUE,0.177023266200554,0.177023266200554
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS",-0.17643352542254,0.396852154347183,0.998866289809968,-0.17643352542254,0.265658162636868,0.748240775749031,9,0,-0.168278482086656,-0.312703193806703,-0.0945331348760402,TRUE,0.17643352542254,0.17643352542254
"REACTOME_FERTILIZATION",-0.190965031348649,0.394409824065464,0.998866289809968,-0.190965031348649,0.266876012259213,0.748710021825529,9,0,-0.180523003927941,-0.31520183027393,-0.121329601368488,TRUE,0.190965031348649,0.190965031348649
